user_id,fold,epoch,feature,score
11,1,1.0,firstfix_dur,0.3914541828295368
11,1,1.0,dur,0.19415033946407576
11,1,1.0,firstrun_nfix,-0.3543107661226623
11,1,1.0,nfix,0.10031999750335527
11,1,1.0,firstrun_dur,-0.10342270469376356
11,1,2.0,firstfix_dur,0.10357168834114594
11,1,2.0,dur,-0.1061157319015582
11,1,2.0,firstrun_nfix,-0.3922275552398559
11,1,2.0,nfix,-0.12880553061581165
11,1,2.0,firstrun_dur,-0.25810409991943006
11,1,3.0,firstfix_dur,-0.30516089052694223
11,1,3.0,dur,0.10863502834636626
11,1,3.0,firstrun_nfix,-0.4100161225847093
11,1,3.0,nfix,-0.41915832827155936
11,1,3.0,firstrun_dur,-0.3118696632429633
11,1,4.0,firstfix_dur,0.36921414039847056
11,1,4.0,dur,0.030861356401210953
11,1,4.0,firstrun_nfix,0.06805757363409119
11,1,4.0,nfix,0.026570086326541068
11,1,4.0,firstrun_dur,0.03926275167195804
11,1,5.0,firstfix_dur,0.10457710253178616
11,1,5.0,dur,0.062119267796597696
11,1,5.0,firstrun_nfix,-0.2695140230742375
11,1,5.0,nfix,-0.30664201040539113
11,1,5.0,firstrun_dur,-0.27917020731594405
11,1,6.0,firstfix_dur,0.3537220452672361
11,1,6.0,dur,0.30634053643432624
11,1,6.0,firstrun_nfix,0.14702141151553105
11,1,6.0,nfix,0.02652690411267301
11,1,6.0,firstrun_dur,0.08662602578810685
11,1,7.0,firstfix_dur,0.27225323821844316
11,1,7.0,dur,-0.04070264690085207
11,1,7.0,firstrun_nfix,-0.09933902985606494
11,1,7.0,nfix,-0.20496774419524724
11,1,7.0,firstrun_dur,-0.2605942408555708
11,1,8.0,firstfix_dur,0.46487947597170487
11,1,8.0,dur,0.38090740299833337
11,1,8.0,firstrun_nfix,0.3445716239387683
11,1,8.0,nfix,0.17059499284818389
11,1,8.0,firstrun_dur,0.27125363509138617
11,1,9.0,firstfix_dur,0.38425888382455226
11,1,9.0,dur,0.24674940517593386
11,1,9.0,firstrun_nfix,0.22096358874434713
11,1,9.0,nfix,-0.07910385819253536
11,1,9.0,firstrun_dur,-0.035266342978758435
11,1,10.0,firstfix_dur,0.3795342887499303
11,1,10.0,dur,0.38105488378444424
11,1,10.0,firstrun_nfix,0.24611938242364578
11,1,10.0,nfix,0.06942617929867971
11,1,10.0,firstrun_dur,0.13536497540992198
11,1,11.0,firstfix_dur,0.24305454733727955
11,1,11.0,dur,0.095521115497876
11,1,11.0,firstrun_nfix,-0.07335856956633739
11,1,11.0,nfix,-0.2658200652728746
11,1,11.0,firstrun_dur,-0.3183990093607135
11,1,12.0,firstfix_dur,0.29377892059178495
11,1,12.0,dur,0.3577085350760437
11,1,12.0,firstrun_nfix,0.16195724759480398
11,1,12.0,nfix,-0.07162797125219342
11,1,12.0,firstrun_dur,-0.046994672341623106
11,1,13.0,firstfix_dur,0.30562287008180444
11,1,13.0,dur,0.3209202945830027
11,1,13.0,firstrun_nfix,0.11363815907694881
11,1,13.0,nfix,-0.22652327373217154
11,1,13.0,firstrun_dur,-0.24358837516526405
11,1,14.0,firstfix_dur,0.27955754476098793
11,1,14.0,dur,0.34927107113478034
11,1,14.0,firstrun_nfix,0.06591599943531137
11,1,14.0,nfix,-0.2299443979905949
11,1,14.0,firstrun_dur,-0.283947415945515
11,1,15.0,firstfix_dur,0.3699162445597801
11,1,15.0,dur,0.35839343905284654
11,1,15.0,firstrun_nfix,0.1688730144032876
11,1,15.0,nfix,-0.05188097528905956
11,1,15.0,firstrun_dur,-0.024193060748769285
11,1,16.0,firstfix_dur,0.3948727914592165
11,1,16.0,dur,0.314635428936299
11,1,16.0,firstrun_nfix,0.19539106086250996
11,1,16.0,nfix,-0.12294637547195103
11,1,16.0,firstrun_dur,-0.08930192037740628
11,1,17.0,firstfix_dur,0.1338663721745709
11,1,17.0,dur,0.11888323973829637
11,1,17.0,firstrun_nfix,-0.10816262895335493
11,1,17.0,nfix,-0.32373705736881836
11,1,17.0,firstrun_dur,-0.3585626612320186
11,1,18.0,firstfix_dur,0.3034581487063214
11,1,18.0,dur,0.25971897445104336
11,1,18.0,firstrun_nfix,0.08146816350416748
11,1,18.0,nfix,-0.2831530902577001
11,1,18.0,firstrun_dur,-0.3207018938911862
11,1,19.0,firstfix_dur,0.31051454789961785
11,1,19.0,dur,0.2387341831244054
11,1,19.0,firstrun_nfix,0.06784532273141959
11,1,19.0,nfix,-0.28484360880664605
11,1,19.0,firstrun_dur,-0.3142060262151716
11,1,20.0,firstfix_dur,0.3361134205119582
11,1,20.0,dur,0.37177277927153385
11,1,20.0,firstrun_nfix,0.14005524875907607
11,1,20.0,nfix,-0.2691401111898858
11,1,20.0,firstrun_dur,-0.23999802808328233
11,1,21.0,firstfix_dur,0.35551866582195063
11,1,21.0,dur,0.3989834176090508
11,1,21.0,firstrun_nfix,0.19712001195599452
11,1,21.0,nfix,-0.2090601259479758
11,1,21.0,firstrun_dur,-0.12275150446041189
11,1,22.0,firstfix_dur,0.36513767929487523
11,1,22.0,dur,0.34502455252566105
11,1,22.0,firstrun_nfix,0.18380935143631774
11,1,22.0,nfix,-0.258040390788411
11,1,22.0,firstrun_dur,-0.23276246338927253
11,1,23.0,firstfix_dur,0.23754987829114663
11,1,23.0,dur,0.2904669286399848
11,1,23.0,firstrun_nfix,0.06342825996408298
11,1,23.0,nfix,-0.32599973060034737
11,1,23.0,firstrun_dur,-0.3355338170149124
11,1,24.0,firstfix_dur,0.3710348067335293
11,1,24.0,dur,0.42105473881470223
11,1,24.0,firstrun_nfix,0.24037264130289412
11,1,24.0,nfix,-0.22890981743132952
11,1,24.0,firstrun_dur,-0.07394067785966113
11,1,25.0,firstfix_dur,0.3623829345841972
11,1,25.0,dur,0.4103956451511413
11,1,25.0,firstrun_nfix,0.20584477370111187
11,1,25.0,nfix,-0.2876709918121137
11,1,25.0,firstrun_dur,-0.1703369014724899
11,1,26.0,firstfix_dur,0.3683481089396499
11,1,26.0,dur,0.37553265551406345
11,1,26.0,firstrun_nfix,0.20278468780914896
11,1,26.0,nfix,-0.3028625146890462
11,1,26.0,firstrun_dur,-0.2019402705788211
11,1,27.0,firstfix_dur,0.42112614461430786
11,1,27.0,dur,0.39865579385186173
11,1,27.0,firstrun_nfix,0.2898271104711095
11,1,27.0,nfix,-0.2303416434600729
11,1,27.0,firstrun_dur,-0.055327091506052965
11,1,28.0,firstfix_dur,0.4175191073873476
11,1,28.0,dur,0.4434912762548139
11,1,28.0,firstrun_nfix,0.3182673436757817
11,1,28.0,nfix,-0.18894679142592075
11,1,28.0,firstrun_dur,0.07013522924657817
11,1,29.0,firstfix_dur,0.4162598098325736
11,1,29.0,dur,0.4284713591896045
11,1,29.0,firstrun_nfix,0.2973761332805618
11,1,29.0,nfix,-0.25447258594295313
11,1,29.0,firstrun_dur,-0.029940855286476466
11,1,30.0,firstfix_dur,0.4093699616673162
11,1,30.0,dur,0.3793657679060183
11,1,30.0,firstrun_nfix,0.25998197517355764
11,1,30.0,nfix,-0.28997427699683
11,1,30.0,firstrun_dur,-0.11315884115511447
11,1,31.0,firstfix_dur,0.42823593114872893
11,1,31.0,dur,0.4376317200712087
11,1,31.0,firstrun_nfix,0.3181701586468907
11,1,31.0,nfix,-0.23548013765027193
11,1,31.0,firstrun_dur,0.04575350931285865
11,1,32.0,firstfix_dur,0.4212432676082658
11,1,32.0,dur,0.4534439039845304
11,1,32.0,firstrun_nfix,0.32635554265754607
11,1,32.0,nfix,-0.24411778312084456
11,1,32.0,firstrun_dur,0.07835483209943928
11,1,33.0,firstfix_dur,0.4356829892870728
11,1,33.0,dur,0.4483815658868243
11,1,33.0,firstrun_nfix,0.33353962029837003
11,1,33.0,nfix,-0.20675183122568777
11,1,33.0,firstrun_dur,0.10527933950858712
11,1,34.0,firstfix_dur,0.36578611383815607
11,1,34.0,dur,0.4313340798062682
11,1,34.0,firstrun_nfix,0.25444813939960326
11,1,34.0,nfix,-0.3289810412988742
11,1,34.0,firstrun_dur,-0.08929686496182702
11,1,35.0,firstfix_dur,0.36737200049770385
11,1,35.0,dur,0.4393059870496778
11,1,35.0,firstrun_nfix,0.25994852373959015
11,1,35.0,nfix,-0.3399008133083879
11,1,35.0,firstrun_dur,-0.052437935676281196
11,1,36.0,firstfix_dur,0.32826409178507426
11,1,36.0,dur,0.40230263701330804
11,1,36.0,firstrun_nfix,0.20147744891807465
11,1,36.0,nfix,-0.37788544955358083
11,1,36.0,firstrun_dur,-0.14012468756771623
11,1,37.0,firstfix_dur,0.30258444954908875
11,1,37.0,dur,0.4048386653136056
11,1,37.0,firstrun_nfix,0.1823572868757847
11,1,37.0,nfix,-0.3842597855413151
11,1,37.0,firstrun_dur,-0.12566851996334044
11,1,38.0,firstfix_dur,0.3408502388582551
11,1,38.0,dur,0.46385422401228066
11,1,38.0,firstrun_nfix,0.2711450283168316
11,1,38.0,nfix,-0.3171230651036539
11,1,38.0,firstrun_dur,0.04796101440433687
11,1,39.0,firstfix_dur,0.38850637054084547
11,1,39.0,dur,0.4604521468565876
11,1,39.0,firstrun_nfix,0.2992817113674587
11,1,39.0,nfix,-0.3131869712428175
11,1,39.0,firstrun_dur,0.062494485112246666
11,1,40.0,firstfix_dur,0.3003150646430852
11,1,40.0,dur,0.39851424314136535
11,1,40.0,firstrun_nfix,0.1696945785650465
11,1,40.0,nfix,-0.39174122933239525
11,1,40.0,firstrun_dur,-0.14264698311717094
11,1,41.0,firstfix_dur,0.45549781438892745
11,1,41.0,dur,0.4770347181264298
11,1,41.0,firstrun_nfix,0.38060893474981145
11,1,41.0,nfix,-0.22175070823357546
11,1,41.0,firstrun_dur,0.21631994779688388
11,1,42.0,firstfix_dur,0.39837776451663226
11,1,42.0,dur,0.44836503441283776
11,1,42.0,firstrun_nfix,0.29658055457413407
11,1,42.0,nfix,-0.3546529175388094
11,1,42.0,firstrun_dur,0.041829037579188655
11,1,43.0,firstfix_dur,0.3667175872542381
11,1,43.0,dur,0.4562609888911796
11,1,43.0,firstrun_nfix,0.28943816995567356
11,1,43.0,nfix,-0.372633149791156
11,1,43.0,firstrun_dur,0.01980114999946504
11,1,44.0,firstfix_dur,0.3953628116739897
11,1,44.0,dur,0.4696384085590694
11,1,44.0,firstrun_nfix,0.3287424871197098
11,1,44.0,nfix,-0.34373543192730016
11,1,44.0,firstrun_dur,0.10730324785071464
11,1,45.0,firstfix_dur,0.3667282421140324
11,1,45.0,dur,0.4580769463466861
11,1,45.0,firstrun_nfix,0.2953062423535528
11,1,45.0,nfix,-0.3665237354606254
11,1,45.0,firstrun_dur,0.04255822988805884
11,1,46.0,firstfix_dur,0.390642337170667
11,1,46.0,dur,0.4652780347809093
11,1,46.0,firstrun_nfix,0.32086438814370255
11,1,46.0,nfix,-0.34123598936738275
11,1,46.0,firstrun_dur,0.08631643636617578
11,1,47.0,firstfix_dur,0.36162088372879025
11,1,47.0,dur,0.4494991648529226
11,1,47.0,firstrun_nfix,0.2798515044256953
11,1,47.0,nfix,-0.37367590268490464
11,1,47.0,firstrun_dur,0.005450777641015632
11,1,48.0,firstfix_dur,0.40791245590713954
11,1,48.0,dur,0.46671456977497006
11,1,48.0,firstrun_nfix,0.3337516239284043
11,1,48.0,nfix,-0.3192257684039994
11,1,48.0,firstrun_dur,0.11210242987199433
11,1,49.0,firstfix_dur,0.4112277988589
11,1,49.0,dur,0.46603567724325323
11,1,49.0,firstrun_nfix,0.334746518090144
11,1,49.0,nfix,-0.3200401991571488
11,1,49.0,firstrun_dur,0.1169932414032453
11,1,50.0,firstfix_dur,0.41115843617870484
11,1,50.0,dur,0.4651911412743784
11,1,50.0,firstrun_nfix,0.33412513504975033
11,1,50.0,nfix,-0.3228217146637173
11,1,50.0,firstrun_dur,0.1152956093109475
11,1,50.0,firstfix_dur,0.41115843617870484
11,1,50.0,dur,0.4651911412743784
11,1,50.0,firstrun_nfix,0.33412513504975033
11,1,50.0,nfix,-0.3228217146637173
11,1,50.0,firstrun_dur,0.1152956093109475
11,2,1.0,firstfix_dur,0.38827698690248286
11,2,1.0,dur,0.5105429928669049
11,2,1.0,firstrun_nfix,0.36482742848441435
11,2,1.0,nfix,-0.4554877529458121
11,2,1.0,firstrun_dur,0.07674364906508868
11,2,2.0,firstfix_dur,0.4893218611657517
11,2,2.0,dur,0.5508697121924782
11,2,2.0,firstrun_nfix,0.4619833893326953
11,2,2.0,nfix,-0.26241093092148904
11,2,2.0,firstrun_dur,0.36246312398610986
11,2,3.0,firstfix_dur,0.10872151828177505
11,2,3.0,dur,0.4649810859366016
11,2,3.0,firstrun_nfix,0.19404748918706544
11,2,3.0,nfix,-0.504230629217434
11,2,3.0,firstrun_dur,-0.25609761289269406
11,2,4.0,firstfix_dur,0.5434336578726081
11,2,4.0,dur,0.5754542880147663
11,2,4.0,firstrun_nfix,0.51743370997186
11,2,4.0,nfix,0.2933075148336189
11,2,4.0,firstrun_dur,0.4950732902728664
11,2,5.0,firstfix_dur,0.5815221037858159
11,2,5.0,dur,0.5890572068273929
11,2,5.0,firstrun_nfix,0.5625379931568686
11,2,5.0,nfix,0.35093223953701375
11,2,5.0,firstrun_dur,0.5243050727288951
11,2,6.0,firstfix_dur,0.5384919236031711
11,2,6.0,dur,0.5952934054253445
11,2,6.0,firstrun_nfix,0.53662115510307
11,2,6.0,nfix,0.32012842863348034
11,2,6.0,firstrun_dur,0.48140866524510734
11,2,7.0,firstfix_dur,0.5881081606846932
11,2,7.0,dur,0.6087990971019508
11,2,7.0,firstrun_nfix,0.5697861699539052
11,2,7.0,nfix,0.44878767581009343
11,2,7.0,firstrun_dur,0.5397862740825801
11,2,8.0,firstfix_dur,0.5615009416556868
11,2,8.0,dur,0.5958801837146289
11,2,8.0,firstrun_nfix,0.5566837311090131
11,2,8.0,nfix,0.39547592972698237
11,2,8.0,firstrun_dur,0.5161457350423537
11,2,9.0,firstfix_dur,0.5723866238694871
11,2,9.0,dur,0.6132213379034009
11,2,9.0,firstrun_nfix,0.5649322398436462
11,2,9.0,nfix,0.4585678023212826
11,2,9.0,firstrun_dur,0.5442785611474391
11,2,10.0,firstfix_dur,0.5681176543004692
11,2,10.0,dur,0.6143490132924894
11,2,10.0,firstrun_nfix,0.5604698402361554
11,2,10.0,nfix,0.4253050784390987
11,2,10.0,firstrun_dur,0.5427872226520888
11,2,11.0,firstfix_dur,0.5112958770009829
11,2,11.0,dur,0.6117045262720203
11,2,11.0,firstrun_nfix,0.5530286327783726
11,2,11.0,nfix,0.35290270177332644
11,2,11.0,firstrun_dur,0.5234671433130758
11,2,12.0,firstfix_dur,0.5246251025642034
11,2,12.0,dur,0.6207742014054218
11,2,12.0,firstrun_nfix,0.5512993787162964
11,2,12.0,nfix,0.39338450674821834
11,2,12.0,firstrun_dur,0.5270803723714806
11,2,13.0,firstfix_dur,0.5263554951173337
11,2,13.0,dur,0.6163023223940128
11,2,13.0,firstrun_nfix,0.5477456650641876
11,2,13.0,nfix,0.4312224087193648
11,2,13.0,firstrun_dur,0.5154924688755098
11,2,14.0,firstfix_dur,0.5261373602313676
11,2,14.0,dur,0.6180653417986415
11,2,14.0,firstrun_nfix,0.5421217746309659
11,2,14.0,nfix,0.4157246762188267
11,2,14.0,firstrun_dur,0.5316410536851097
11,2,15.0,firstfix_dur,0.4793646440038568
11,2,15.0,dur,0.6188845339538226
11,2,15.0,firstrun_nfix,0.5235421698735411
11,2,15.0,nfix,0.4010450864163353
11,2,15.0,firstrun_dur,0.5091506183077377
11,2,16.0,firstfix_dur,0.5478251594155975
11,2,16.0,dur,0.6192095731497689
11,2,16.0,firstrun_nfix,0.5265654328677102
11,2,16.0,nfix,0.47108164059155494
11,2,16.0,firstrun_dur,0.5412179265831139
11,2,17.0,firstfix_dur,0.4769304106837954
11,2,17.0,dur,0.6088912010282277
11,2,17.0,firstrun_nfix,0.5092424078794068
11,2,17.0,nfix,0.41223269645768373
11,2,17.0,firstrun_dur,0.5403401499804009
11,2,18.0,firstfix_dur,0.4822078859650873
11,2,18.0,dur,0.6067522040357801
11,2,18.0,firstrun_nfix,0.4590142046635962
11,2,18.0,nfix,0.3975675654915794
11,2,18.0,firstrun_dur,0.5304199081804793
11,2,19.0,firstfix_dur,0.5174258543835866
11,2,19.0,dur,0.6022132679012845
11,2,19.0,firstrun_nfix,0.5025062706668904
11,2,19.0,nfix,0.47020056236478514
11,2,19.0,firstrun_dur,0.5291015355398287
11,2,20.0,firstfix_dur,0.4819441233228766
11,2,20.0,dur,0.5951066928924716
11,2,20.0,firstrun_nfix,0.4781676089122885
11,2,20.0,nfix,0.44458257821268826
11,2,20.0,firstrun_dur,0.5245996003645914
