user_id,fold,epoch,feature,score
11,1,1.0,firstfix_dur,0.6331241523881341
11,1,1.0,dur,-0.1460629739037093
11,1,1.0,firstrun_nfix,0.6352965259386091
11,1,1.0,nfix,0.444217542262945
11,1,1.0,firstrun_dur,0.17288244469296762
11,1,2.0,firstfix_dur,0.6091153990618728
11,1,2.0,dur,0.60488389253245
11,1,2.0,firstrun_nfix,0.6137416565149796
11,1,2.0,nfix,0.6019681414013379
11,1,2.0,firstrun_dur,0.5925651044257295
11,1,3.0,firstfix_dur,0.6383924474255122
11,1,3.0,dur,0.6718198602349785
11,1,3.0,firstrun_nfix,0.6715637534140781
11,1,3.0,nfix,0.6467916195931477
11,1,3.0,firstrun_dur,0.6238076552872771
11,1,4.0,firstfix_dur,0.6791860053920562
11,1,4.0,dur,0.6606777969972303
11,1,4.0,firstrun_nfix,0.6466965817299114
11,1,4.0,nfix,0.63718171721711
11,1,4.0,firstrun_dur,0.597940275727994
11,1,5.0,firstfix_dur,0.6741135124562718
11,1,5.0,dur,0.6724540243919408
11,1,5.0,firstrun_nfix,0.6616554642286278
11,1,5.0,nfix,0.6176601547235798
11,1,5.0,firstrun_dur,0.5809480637370623
11,1,6.0,firstfix_dur,0.6682840752902444
11,1,6.0,dur,0.6843206295659794
11,1,6.0,firstrun_nfix,0.6779067098699074
11,1,6.0,nfix,0.6313632438538199
11,1,6.0,firstrun_dur,0.5854339064674318
11,1,7.0,firstfix_dur,0.6585595349236176
11,1,7.0,dur,0.6807221716597884
11,1,7.0,firstrun_nfix,0.68106662768536
11,1,7.0,nfix,0.6272727037332513
11,1,7.0,firstrun_dur,0.5771019701454797
11,1,8.0,firstfix_dur,0.6555944610832704
11,1,8.0,dur,0.6521208645108645
11,1,8.0,firstrun_nfix,0.6508944842652364
11,1,8.0,nfix,0.5891121310223082
11,1,8.0,firstrun_dur,0.5357738540202468
11,1,9.0,firstfix_dur,0.6445131137604742
11,1,9.0,dur,0.6679774808457198
11,1,9.0,firstrun_nfix,0.6735656042592721
11,1,9.0,nfix,0.6144447661083188
11,1,9.0,firstrun_dur,0.5381690929638792
11,1,10.0,firstfix_dur,0.6633918847754787
11,1,10.0,dur,0.6744113822675851
11,1,10.0,firstrun_nfix,0.6701605390112075
11,1,10.0,nfix,0.6410117814472512
11,1,10.0,firstrun_dur,0.5582933039056832
11,1,11.0,firstfix_dur,0.6764403948990325
11,1,11.0,dur,0.640208429725884
11,1,11.0,firstrun_nfix,0.647393086912212
11,1,11.0,nfix,0.6218884042291893
