,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
592161,en_93,1.0,1.0,1.0,In,0.0,0.0,0.0,0.0,0.0
592162,en_93,1.0,1.0,2.0,ancient,229.0,370.0,370.0,2.0,2.0
592163,en_93,1.0,1.0,3.0,Roman,211.0,211.0,576.0,1.0,2.0
592164,en_93,1.0,1.0,4.0,religion,171.0,171.0,638.0,1.0,4.0
592165,en_93,1.0,1.0,5.0,and,443.0,443.0,443.0,1.0,1.0
592166,en_93,1.0,1.0,6.0,"myth,",355.0,355.0,896.0,1.0,4.0
592167,en_93,1.0,1.0,7.0,Janus,203.0,203.0,400.0,1.0,2.0
592168,en_93,1.0,1.0,8.0,is,0.0,0.0,0.0,0.0,0.0
592169,en_93,1.0,1.0,9.0,the,144.0,144.0,303.0,1.0,2.0
592170,en_93,1.0,1.0,10.0,god,0.0,0.0,0.0,0.0,0.0
592171,en_93,1.0,1.0,11.0,of,0.0,0.0,0.0,0.0,0.0
592172,en_93,1.0,1.0,12.0,beginnings,175.0,372.0,372.0,2.0,2.0
592173,en_93,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
592174,en_93,1.0,1.0,14.0,gates.,225.0,437.0,437.0,2.0,2.0
592175,en_93,1.0,2.0,15.0,He,173.0,173.0,173.0,1.0,1.0
592176,en_93,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
592177,en_93,1.0,2.0,17.0,a,244.0,244.0,244.0,1.0,1.0
592178,en_93,1.0,2.0,18.0,double,0.0,0.0,0.0,0.0,0.0
592179,en_93,1.0,2.0,19.0,nature,283.0,283.0,283.0,1.0,1.0
592180,en_93,1.0,2.0,20.0,and,0.0,0.0,0.0,0.0,0.0
592181,en_93,1.0,2.0,21.0,is,149.0,149.0,149.0,1.0,1.0
592182,en_93,1.0,2.0,22.0,usually,162.0,295.0,295.0,2.0,2.0
592183,en_93,1.0,2.0,23.0,depicted,213.0,213.0,213.0,1.0,1.0
592184,en_93,1.0,2.0,24.0,as,129.0,129.0,129.0,1.0,1.0
592185,en_93,1.0,2.0,25.0,having,132.0,411.0,411.0,2.0,2.0
592186,en_93,1.0,2.0,26.0,two,213.0,213.0,213.0,1.0,1.0
592187,en_93,1.0,2.0,27.0,"faces,",182.0,182.0,182.0,1.0,1.0
592188,en_93,1.0,2.0,28.0,since,230.0,230.0,484.0,1.0,2.0
592189,en_93,1.0,2.0,29.0,he,222.0,222.0,222.0,1.0,1.0
592190,en_93,1.0,2.0,30.0,looks,209.0,209.0,671.0,1.0,3.0
592191,en_93,1.0,2.0,31.0,to,145.0,145.0,145.0,1.0,1.0
592192,en_93,1.0,2.0,32.0,the,402.0,402.0,402.0,1.0,1.0
592193,en_93,1.0,2.0,33.0,future,227.0,227.0,227.0,1.0,1.0
592194,en_93,1.0,2.0,34.0,and,266.0,266.0,266.0,1.0,1.0
592195,en_93,1.0,2.0,35.0,to,194.0,194.0,460.0,1.0,2.0
592196,en_93,1.0,2.0,36.0,the,172.0,172.0,172.0,1.0,1.0
592197,en_93,1.0,2.0,37.0,past.,0.0,0.0,0.0,0.0,0.0
592198,en_93,1.0,3.0,38.0,Janus,330.0,330.0,330.0,1.0,1.0
592199,en_93,1.0,3.0,39.0,presided,227.0,227.0,396.0,1.0,2.0
592200,en_93,1.0,3.0,40.0,over,133.0,384.0,384.0,2.0,2.0
592201,en_93,1.0,3.0,41.0,the,122.0,122.0,122.0,1.0,1.0
592202,en_93,1.0,3.0,42.0,beginning,180.0,180.0,426.0,1.0,2.0
592203,en_93,1.0,3.0,43.0,and,343.0,343.0,343.0,1.0,1.0
592204,en_93,1.0,3.0,44.0,ending,128.0,128.0,505.0,1.0,3.0
592205,en_93,1.0,3.0,45.0,of,239.0,239.0,239.0,1.0,1.0
592206,en_93,1.0,3.0,46.0,"conflict,",157.0,157.0,325.0,1.0,2.0
592207,en_93,1.0,3.0,47.0,and,0.0,0.0,0.0,0.0,0.0
592208,en_93,1.0,3.0,48.0,hence,251.0,437.0,437.0,2.0,2.0
592209,en_93,1.0,3.0,49.0,war,193.0,193.0,193.0,1.0,1.0
592210,en_93,1.0,3.0,50.0,and,0.0,0.0,0.0,0.0,0.0
592211,en_93,1.0,3.0,51.0,peace.,145.0,145.0,145.0,1.0,1.0
592212,en_93,1.0,4.0,52.0,The,204.0,204.0,204.0,1.0,1.0
