,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
449962,it_37,1.0,4.0,55.0,erano,228.0,228.0,382.0,1.0,2.0
449963,it_37,1.0,4.0,56.0,aperte,173.0,231.0,389.0,2.0,3.0
449964,it_37,1.0,4.0,57.0,in,0.0,0.0,0.0,0.0,0.0
449965,it_37,1.0,4.0,58.0,tempo,210.0,210.0,283.0,1.0,2.0
449966,it_37,1.0,4.0,59.0,di,124.0,208.0,208.0,2.0,2.0
449967,it_37,1.0,4.0,60.0,guerra,107.0,107.0,201.0,1.0,2.0
449968,it_37,1.0,4.0,61.0,e,0.0,0.0,0.0,0.0,0.0
449969,it_37,1.0,4.0,62.0,chiuse,165.0,252.0,807.0,2.0,5.0
449970,it_37,1.0,4.0,63.0,in,91.0,91.0,606.0,1.0,5.0
449971,it_37,1.0,4.0,64.0,tempo,152.0,279.0,279.0,2.0,2.0
449972,it_37,1.0,4.0,65.0,di,0.0,0.0,0.0,0.0,0.0
449973,it_37,1.0,4.0,66.0,pace.,124.0,652.0,1758.0,2.0,7.0
449974,it_37,1.0,5.0,67.0,Come,197.0,197.0,197.0,1.0,1.0
449975,it_37,1.0,5.0,68.0,dio,276.0,276.0,409.0,1.0,2.0
449976,it_37,1.0,5.0,69.0,dei,200.0,200.0,200.0,1.0,1.0
449977,it_37,1.0,5.0,70.0,"cancelli,",190.0,293.0,441.0,2.0,3.0
449978,it_37,1.0,5.0,71.0,era,183.0,183.0,183.0,1.0,1.0
449979,it_37,1.0,5.0,72.0,anche,94.0,94.0,501.0,1.0,4.0
449980,it_37,1.0,5.0,73.0,associato,249.0,249.0,530.0,1.0,3.0
449981,it_37,1.0,5.0,74.0,all’entrare,186.0,321.0,721.0,2.0,4.0
449982,it_37,1.0,5.0,75.0,ed,0.0,0.0,0.0,0.0,0.0
449983,it_37,1.0,5.0,76.0,uscire,139.0,450.0,625.0,3.0,4.0
449984,it_37,1.0,5.0,77.0,attraverso,183.0,183.0,338.0,1.0,2.0
449985,it_37,1.0,5.0,78.0,le,112.0,112.0,112.0,1.0,1.0
449986,it_37,1.0,5.0,79.0,porte,121.0,121.0,278.0,1.0,2.0
449987,it_37,1.0,5.0,80.0,di,134.0,134.0,134.0,1.0,1.0
