,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
411973,it_11,1.0,7.0,122.0,"semina,",209.0,209.0,209.0,1.0,1.0
411974,it_11,1.0,7.0,123.0,così,155.0,155.0,155.0,1.0,1.0
411975,it_11,1.0,7.0,124.0,come,93.0,93.0,93.0,1.0,1.0
411976,it_11,1.0,7.0,125.0,in,168.0,168.0,168.0,1.0,1.0
411977,it_11,1.0,7.0,126.0,occasione,257.0,257.0,257.0,1.0,1.0
411978,it_11,1.0,7.0,127.0,di,0.0,0.0,0.0,0.0,0.0
411979,it_11,1.0,7.0,128.0,"matrimoni,",312.0,312.0,312.0,1.0,1.0
411980,it_11,1.0,7.0,129.0,"morti,",223.0,223.0,223.0,1.0,1.0
411981,it_11,1.0,7.0,130.0,e,0.0,0.0,0.0,0.0,0.0
411982,it_11,1.0,7.0,131.0,altri,198.0,198.0,198.0,1.0,1.0
411983,it_11,1.0,7.0,132.0,tipi,197.0,268.0,268.0,2.0,2.0
411984,it_11,1.0,7.0,133.0,di,0.0,0.0,0.0,0.0,0.0
411985,it_11,1.0,7.0,134.0,inizi.,216.0,216.0,434.0,1.0,2.0
411986,it_11,1.0,8.0,135.0,Giano,189.0,438.0,438.0,2.0,2.0
411987,it_11,1.0,8.0,136.0,non,167.0,167.0,167.0,1.0,1.0
411988,it_11,1.0,8.0,137.0,aveva,250.0,250.0,250.0,1.0,1.0
411989,it_11,1.0,8.0,138.0,sacerdoti,280.0,280.0,280.0,1.0,1.0
411990,it_11,1.0,8.0,139.0,specificatamente,136.0,362.0,621.0,2.0,3.0
411991,it_11,1.0,8.0,140.0,assegnati,148.0,148.0,541.0,1.0,3.0
411992,it_11,1.0,8.0,141.0,a,167.0,167.0,167.0,1.0,1.0
411993,it_11,1.0,8.0,142.0,"sé,",0.0,0.0,0.0,0.0,0.0
411994,it_11,1.0,8.0,143.0,ma,257.0,257.0,614.0,1.0,2.0
411995,it_11,1.0,8.0,144.0,l’alto,156.0,156.0,1270.0,1.0,5.0
411996,it_11,1.0,8.0,145.0,sacerdote,291.0,489.0,1090.0,2.0,5.0
411997,it_11,1.0,8.0,146.0,stesso,175.0,175.0,614.0,1.0,4.0
411998,it_11,1.0,8.0,147.0,presiedeva,266.0,266.0,1888.0,1.0,9.0
411999,it_11,1.0,8.0,148.0,le,130.0,130.0,130.0,1.0,1.0
412000,it_11,1.0,8.0,149.0,sue,0.0,0.0,0.0,0.0,0.0
412001,it_11,1.0,8.0,150.0,cerimonie.,105.0,367.0,558.0,3.0,4.0
412002,it_11,1.0,9.0,151.0,Giano,376.0,376.0,774.0,1.0,4.0
412003,it_11,1.0,9.0,152.0,rappresentava,253.0,253.0,253.0,1.0,1.0
412004,it_11,1.0,9.0,153.0,la,0.0,0.0,0.0,0.0,0.0
412005,it_11,1.0,9.0,154.0,via,206.0,206.0,206.0,1.0,1.0
412006,it_11,1.0,9.0,155.0,di,0.0,0.0,0.0,0.0,0.0
412007,it_11,1.0,9.0,156.0,mezzo,153.0,362.0,362.0,2.0,2.0
412008,it_11,1.0,9.0,157.0,tra,111.0,111.0,111.0,1.0,1.0
412009,it_11,1.0,9.0,158.0,civiltà,252.0,252.0,252.0,1.0,1.0
412010,it_11,1.0,9.0,159.0,e,0.0,0.0,0.0,0.0,0.0
412011,it_11,1.0,9.0,160.0,"barbarie,",210.0,311.0,311.0,2.0,2.0
412012,it_11,1.0,9.0,161.0,spazio,153.0,328.0,328.0,2.0,2.0
412013,it_11,1.0,9.0,162.0,urbano,301.0,301.0,301.0,1.0,1.0
412014,it_11,1.0,9.0,163.0,e,0.0,0.0,0.0,0.0,0.0
412015,it_11,1.0,9.0,164.0,"rurale,",585.0,585.0,585.0,1.0,1.0
412016,it_11,1.0,9.0,165.0,giovinezza,143.0,302.0,302.0,2.0,2.0
412017,it_11,1.0,9.0,166.0,e,0.0,0.0,0.0,0.0,0.0
412018,it_11,1.0,9.0,167.0,età,96.0,96.0,96.0,1.0,1.0
412019,it_11,1.0,9.0,168.0,adulta.,192.0,192.0,192.0,1.0,1.0
412020,it_11,1.0,10.0,169.0,Gli,267.0,267.0,389.0,1.0,2.0
412021,it_11,1.0,10.0,170.0,antichi,333.0,333.0,333.0,1.0,1.0
412022,it_11,1.0,10.0,171.0,greci,152.0,152.0,152.0,1.0,1.0
412023,it_11,1.0,10.0,172.0,non,0.0,0.0,0.0,0.0,0.0
412024,it_11,1.0,10.0,173.0,avevano,150.0,150.0,570.0,1.0,2.0
412025,it_11,1.0,10.0,174.0,un,134.0,134.0,134.0,1.0,1.0
412026,it_11,1.0,10.0,175.0,equivalente,113.0,490.0,868.0,3.0,5.0
412027,it_11,1.0,10.0,176.0,di,0.0,0.0,0.0,0.0,0.0
412028,it_11,1.0,10.0,177.0,"Giano,",261.0,261.0,589.0,1.0,3.0
412029,it_11,1.0,10.0,178.0,che,179.0,179.0,179.0,1.0,1.0
412030,it_11,1.0,10.0,179.0,i,208.0,208.0,208.0,1.0,1.0
412031,it_11,1.0,10.0,180.0,Romani,0.0,0.0,0.0,0.0,0.0
412032,it_11,1.0,10.0,181.0,sostenevano,43.0,301.0,301.0,3.0,3.0
412033,it_11,1.0,10.0,182.0,appartenere,217.0,217.0,217.0,1.0,1.0
412034,it_11,1.0,10.0,183.0,distintamente,170.0,327.0,327.0,2.0,2.0
412035,it_11,1.0,10.0,184.0,a,0.0,0.0,0.0,0.0,0.0
412036,it_11,1.0,10.0,185.0,loro.,87.0,368.0,368.0,2.0,2.0
412037,it_11,1.0,6.0,93.0,progredire,364.0,364.0,364.0,1.0,1.0
412038,it_11,1.0,6.0,94.0,da,0.0,0.0,0.0,0.0,0.0
412039,it_11,1.0,6.0,95.0,una,231.0,231.0,231.0,1.0,1.0
412040,it_11,1.0,6.0,96.0,condizione,250.0,250.0,250.0,1.0,1.0
412041,it_11,1.0,6.0,97.0,all’,128.0,128.0,128.0,1.0,1.0
412042,it_11,1.0,6.0,98.0,"altra,",89.0,89.0,89.0,1.0,1.0
412043,it_11,1.0,6.0,99.0,da,44.0,44.0,44.0,1.0,1.0
412044,it_11,1.0,6.0,100.0,una,100.0,100.0,240.0,1.0,2.0
412045,it_11,1.0,6.0,101.0,visione,190.0,190.0,190.0,1.0,1.0
412046,it_11,1.0,6.0,102.0,"all’altra,",249.0,249.0,249.0,1.0,1.0
412047,it_11,1.0,6.0,103.0,e,0.0,0.0,0.0,0.0,0.0
412048,it_11,1.0,6.0,104.0,la,161.0,161.0,161.0,1.0,1.0
412049,it_11,1.0,6.0,105.0,crescita,150.0,461.0,461.0,3.0,3.0
412050,it_11,1.0,6.0,106.0,dalla,140.0,140.0,140.0,1.0,1.0
412051,it_11,1.0,6.0,107.0,giovinezza,243.0,243.0,243.0,1.0,1.0
412052,it_11,1.0,6.0,108.0,fino,240.0,328.0,328.0,2.0,2.0
412053,it_11,1.0,6.0,109.0,all’età,0.0,0.0,0.0,0.0,0.0
412054,it_11,1.0,6.0,110.0,adulta.,156.0,281.0,281.0,2.0,2.0
412055,it_11,1.0,7.0,111.0,Dunque,190.0,190.0,190.0,1.0,1.0
412056,it_11,1.0,7.0,112.0,Giano,224.0,224.0,224.0,1.0,1.0
412057,it_11,1.0,7.0,113.0,era,0.0,0.0,0.0,0.0,0.0
412058,it_11,1.0,7.0,114.0,celebrato,224.0,224.0,224.0,1.0,1.0
412059,it_11,1.0,7.0,115.0,all’inizio,214.0,214.0,214.0,1.0,1.0
412060,it_11,1.0,7.0,116.0,del,146.0,146.0,408.0,1.0,2.0
412061,it_11,1.0,7.0,117.0,raccolto,237.0,455.0,455.0,2.0,2.0
412062,it_11,1.0,7.0,118.0,e,0.0,0.0,0.0,0.0,0.0
412063,it_11,1.0,7.0,119.0,al,154.0,154.0,154.0,1.0,1.0
412064,it_11,1.0,7.0,120.0,tempo,127.0,127.0,127.0,1.0,1.0
412065,it_11,1.0,7.0,121.0,della,0.0,0.0,0.0,0.0,0.0
412066,it_11,1.0,1.0,1.0,Negli,243.0,243.0,513.0,1.0,2.0
412067,it_11,1.0,1.0,2.0,antichi,193.0,193.0,297.0,1.0,2.0
412068,it_11,1.0,1.0,3.0,miti,189.0,189.0,463.0,1.0,2.0
412069,it_11,1.0,1.0,4.0,e,0.0,0.0,0.0,0.0,0.0
412070,it_11,1.0,1.0,5.0,religioni,132.0,132.0,635.0,1.0,4.0
412071,it_11,1.0,1.0,6.0,"Romane,",255.0,255.0,255.0,1.0,1.0
412072,it_11,1.0,1.0,7.0,Giano,201.0,530.0,530.0,3.0,3.0
412073,it_11,1.0,1.0,8.0,è,0.0,0.0,0.0,0.0,0.0
412074,it_11,1.0,1.0,9.0,il,0.0,0.0,0.0,0.0,0.0
412075,it_11,1.0,1.0,10.0,dio,257.0,257.0,257.0,1.0,1.0
412076,it_11,1.0,1.0,11.0,degli,147.0,147.0,147.0,1.0,1.0
412077,it_11,1.0,1.0,12.0,inizi,263.0,263.0,459.0,1.0,2.0
412078,it_11,1.0,1.0,13.0,e,223.0,223.0,223.0,1.0,1.0
412079,it_11,1.0,1.0,14.0,dei,0.0,0.0,0.0,0.0,0.0
412080,it_11,1.0,1.0,15.0,cancelli.,248.0,248.0,492.0,1.0,2.0
412081,it_11,1.0,2.0,16.0,Egli,201.0,201.0,201.0,1.0,1.0
412082,it_11,1.0,2.0,17.0,ha,161.0,161.0,161.0,1.0,1.0
412083,it_11,1.0,2.0,18.0,una,200.0,200.0,200.0,1.0,1.0
412084,it_11,1.0,2.0,19.0,doppia,190.0,190.0,190.0,1.0,1.0
412085,it_11,1.0,2.0,20.0,natura,270.0,270.0,270.0,1.0,1.0
412086,it_11,1.0,2.0,21.0,ed,187.0,187.0,187.0,1.0,1.0
412087,it_11,1.0,2.0,22.0,è,58.0,58.0,58.0,1.0,1.0
412088,it_11,1.0,2.0,23.0,solitamente,250.0,250.0,250.0,1.0,1.0
412089,it_11,1.0,2.0,24.0,rappresentato,109.0,109.0,422.0,1.0,2.0
412090,it_11,1.0,2.0,25.0,come,124.0,124.0,124.0,1.0,1.0
412091,it_11,1.0,2.0,26.0,avente,188.0,188.0,188.0,1.0,1.0
412092,it_11,1.0,2.0,27.0,due,226.0,226.0,226.0,1.0,1.0
412093,it_11,1.0,2.0,28.0,"facce,",194.0,194.0,194.0,1.0,1.0
412094,it_11,1.0,2.0,29.0,poiché,242.0,242.0,242.0,1.0,1.0
412095,it_11,1.0,2.0,30.0,vede,160.0,160.0,160.0,1.0,1.0
412096,it_11,1.0,2.0,31.0,nel,150.0,150.0,212.0,1.0,2.0
412097,it_11,1.0,2.0,32.0,passato,206.0,206.0,206.0,1.0,1.0
412098,it_11,1.0,2.0,33.0,e,0.0,0.0,0.0,0.0,0.0
412099,it_11,1.0,2.0,34.0,nel,0.0,0.0,0.0,0.0,0.0
412100,it_11,1.0,2.0,35.0,futuro.,307.0,307.0,307.0,1.0,1.0
412101,it_11,1.0,3.0,36.0,Giano,294.0,294.0,431.0,1.0,2.0
412102,it_11,1.0,3.0,37.0,presiede,203.0,203.0,422.0,1.0,2.0
412103,it_11,1.0,3.0,38.0,sull’inizio,230.0,230.0,477.0,1.0,3.0
412104,it_11,1.0,3.0,39.0,e,0.0,0.0,0.0,0.0,0.0
412105,it_11,1.0,3.0,40.0,sulla,100.0,100.0,100.0,1.0,1.0
412106,it_11,1.0,3.0,41.0,fine,120.0,120.0,302.0,1.0,2.0
412107,it_11,1.0,3.0,42.0,dei,132.0,132.0,132.0,1.0,1.0
412108,it_11,1.0,3.0,43.0,"conflitti,",235.0,423.0,423.0,2.0,2.0
412109,it_11,1.0,3.0,44.0,e,0.0,0.0,0.0,0.0,0.0
412110,it_11,1.0,3.0,45.0,quindi,175.0,175.0,175.0,1.0,1.0
412111,it_11,1.0,3.0,46.0,su,158.0,158.0,158.0,1.0,1.0
412112,it_11,1.0,3.0,47.0,guerra,133.0,287.0,287.0,2.0,2.0
412113,it_11,1.0,3.0,48.0,e,0.0,0.0,0.0,0.0,0.0
412114,it_11,1.0,3.0,49.0,pace.,187.0,187.0,187.0,1.0,1.0
412115,it_11,1.0,4.0,50.0,Le,0.0,0.0,0.0,0.0,0.0
412116,it_11,1.0,4.0,51.0,porte,237.0,237.0,569.0,1.0,2.0
412117,it_11,1.0,4.0,52.0,del,0.0,0.0,0.0,0.0,0.0
412118,it_11,1.0,4.0,53.0,suo,223.0,223.0,452.0,1.0,2.0
412119,it_11,1.0,4.0,54.0,tempio,0.0,0.0,0.0,0.0,0.0
412120,it_11,1.0,4.0,55.0,erano,237.0,364.0,364.0,2.0,2.0
412121,it_11,1.0,4.0,56.0,aperte,0.0,0.0,0.0,0.0,0.0
412122,it_11,1.0,4.0,57.0,in,178.0,178.0,178.0,1.0,1.0
412123,it_11,1.0,4.0,58.0,tempo,215.0,215.0,215.0,1.0,1.0
412124,it_11,1.0,4.0,59.0,di,0.0,0.0,0.0,0.0,0.0
412125,it_11,1.0,4.0,60.0,guerra,296.0,296.0,296.0,1.0,1.0
412126,it_11,1.0,4.0,61.0,e,60.0,60.0,60.0,1.0,1.0
412127,it_11,1.0,4.0,62.0,chiuse,185.0,185.0,185.0,1.0,1.0
412128,it_11,1.0,4.0,63.0,in,155.0,155.0,155.0,1.0,1.0
412129,it_11,1.0,4.0,64.0,tempo,171.0,171.0,171.0,1.0,1.0
412130,it_11,1.0,4.0,65.0,di,0.0,0.0,0.0,0.0,0.0
412131,it_11,1.0,4.0,66.0,pace.,145.0,474.0,474.0,2.0,2.0
412132,it_11,1.0,5.0,67.0,Come,156.0,156.0,269.0,1.0,2.0
412133,it_11,1.0,5.0,68.0,dio,204.0,204.0,204.0,1.0,1.0
412134,it_11,1.0,5.0,69.0,dei,161.0,161.0,161.0,1.0,1.0
412135,it_11,1.0,5.0,70.0,"cancelli,",172.0,172.0,546.0,1.0,3.0
412136,it_11,1.0,5.0,71.0,era,0.0,0.0,0.0,0.0,0.0
412137,it_11,1.0,5.0,72.0,anche,217.0,217.0,217.0,1.0,1.0
412138,it_11,1.0,5.0,73.0,associato,274.0,274.0,274.0,1.0,1.0
412139,it_11,1.0,5.0,74.0,all’entrare,214.0,214.0,214.0,1.0,1.0
412140,it_11,1.0,5.0,75.0,ed,0.0,0.0,0.0,0.0,0.0
412141,it_11,1.0,5.0,76.0,uscire,347.0,347.0,347.0,1.0,1.0
412142,it_11,1.0,5.0,77.0,attraverso,102.0,398.0,398.0,3.0,3.0
412143,it_11,1.0,5.0,78.0,le,0.0,0.0,0.0,0.0,0.0
412144,it_11,1.0,5.0,79.0,porte,163.0,163.0,163.0,1.0,1.0
412145,it_11,1.0,5.0,80.0,di,0.0,0.0,0.0,0.0,0.0
412146,it_11,1.0,5.0,81.0,casa.,211.0,211.0,211.0,1.0,1.0
412147,it_11,1.0,6.0,82.0,Giano,158.0,158.0,265.0,1.0,2.0
412148,it_11,1.0,6.0,83.0,simboleggiava,246.0,355.0,355.0,2.0,2.0
412149,it_11,1.0,6.0,84.0,di,0.0,0.0,0.0,0.0,0.0
