,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
397572,it_3,1.0,2.0,25.0,come,555.0,555.0,555.0,1.0,1.0
397573,it_3,1.0,2.0,26.0,avente,282.0,282.0,282.0,1.0,1.0
397574,it_3,1.0,2.0,27.0,due,281.0,281.0,281.0,1.0,1.0
397575,it_3,1.0,2.0,28.0,"facce,",0.0,0.0,0.0,0.0,0.0
397576,it_3,1.0,2.0,29.0,poiché,0.0,0.0,0.0,0.0,0.0
397577,it_3,1.0,2.0,30.0,vede,247.0,247.0,247.0,1.0,1.0
397578,it_3,1.0,2.0,31.0,nel,0.0,0.0,0.0,0.0,0.0
397579,it_3,1.0,2.0,32.0,passato,0.0,0.0,0.0,0.0,0.0
397580,it_3,1.0,2.0,33.0,e,0.0,0.0,0.0,0.0,0.0
397581,it_3,1.0,2.0,34.0,nel,0.0,0.0,0.0,0.0,0.0
397582,it_3,1.0,2.0,35.0,futuro.,0.0,0.0,0.0,0.0,0.0
397583,it_3,1.0,3.0,36.0,Giano,0.0,0.0,0.0,0.0,0.0
397584,it_3,1.0,3.0,37.0,presiede,529.0,529.0,529.0,1.0,1.0
397585,it_3,1.0,3.0,38.0,sull’inizio,109.0,209.0,209.0,2.0,2.0
397586,it_3,1.0,3.0,39.0,e,0.0,0.0,0.0,0.0,0.0
397587,it_3,1.0,3.0,40.0,sulla,307.0,307.0,307.0,1.0,1.0
397588,it_3,1.0,3.0,41.0,fine,0.0,0.0,0.0,0.0,0.0
397589,it_3,1.0,3.0,42.0,dei,136.0,136.0,362.0,1.0,2.0
397590,it_3,1.0,3.0,43.0,"conflitti,",320.0,320.0,2584.0,1.0,9.0
397591,it_3,1.0,3.0,44.0,e,218.0,218.0,404.0,1.0,2.0
397592,it_3,1.0,3.0,45.0,quindi,348.0,729.0,2077.0,2.0,7.0
397593,it_3,1.0,3.0,46.0,su,368.0,642.0,1857.0,2.0,6.0
397594,it_3,1.0,3.0,47.0,guerra,251.0,419.0,577.0,2.0,3.0
397595,it_3,1.0,3.0,48.0,e,392.0,392.0,392.0,1.0,1.0
397596,it_3,1.0,3.0,49.0,pace.,324.0,324.0,581.0,1.0,2.0
397597,it_3,1.0,4.0,50.0,Le,249.0,249.0,955.0,1.0,3.0
397598,it_3,1.0,4.0,51.0,porte,170.0,170.0,170.0,1.0,1.0
397599,it_3,1.0,4.0,52.0,del,432.0,432.0,636.0,1.0,2.0
397600,it_3,1.0,4.0,53.0,suo,71.0,71.0,71.0,1.0,1.0
397601,it_3,1.0,4.0,54.0,tempio,265.0,717.0,1139.0,2.0,4.0
397602,it_3,1.0,4.0,55.0,erano,227.0,227.0,227.0,1.0,1.0
397603,it_3,1.0,4.0,56.0,aperte,216.0,216.0,715.0,1.0,3.0
397604,it_3,1.0,4.0,57.0,in,445.0,445.0,445.0,1.0,1.0
397605,it_3,1.0,4.0,58.0,tempo,365.0,540.0,540.0,3.0,3.0
397606,it_3,1.0,4.0,59.0,di,0.0,0.0,0.0,0.0,0.0
397607,it_3,1.0,4.0,60.0,guerra,0.0,0.0,0.0,0.0,0.0
397608,it_3,1.0,4.0,61.0,e,102.0,102.0,102.0,1.0,1.0
397609,it_3,1.0,4.0,62.0,chiuse,283.0,283.0,342.0,1.0,2.0
397610,it_3,1.0,4.0,63.0,in,0.0,0.0,0.0,0.0,0.0
397611,it_3,1.0,4.0,64.0,tempo,156.0,156.0,156.0,1.0,1.0
397612,it_3,1.0,4.0,65.0,di,0.0,0.0,0.0,0.0,0.0
397613,it_3,1.0,4.0,66.0,pace.,269.0,269.0,269.0,1.0,1.0
397614,it_3,1.0,5.0,67.0,Come,0.0,0.0,0.0,0.0,0.0
397615,it_3,1.0,5.0,68.0,dio,0.0,0.0,0.0,0.0,0.0
397616,it_3,1.0,5.0,69.0,dei,0.0,0.0,0.0,0.0,0.0
397617,it_3,1.0,5.0,70.0,"cancelli,",0.0,0.0,0.0,0.0,0.0
397618,it_3,1.0,5.0,71.0,era,0.0,0.0,0.0,0.0,0.0
397619,it_3,1.0,5.0,72.0,anche,513.0,513.0,576.0,1.0,2.0
397620,it_3,1.0,5.0,73.0,associato,415.0,555.0,753.0,2.0,4.0
397621,it_3,1.0,5.0,74.0,all’entrare,246.0,246.0,670.0,1.0,3.0
397622,it_3,1.0,5.0,75.0,ed,0.0,0.0,0.0,0.0,0.0
397623,it_3,1.0,5.0,76.0,uscire,0.0,0.0,0.0,0.0,0.0
397624,it_3,1.0,5.0,77.0,attraverso,389.0,389.0,957.0,1.0,2.0
397625,it_3,1.0,5.0,78.0,le,0.0,0.0,0.0,0.0,0.0
397626,it_3,1.0,5.0,79.0,porte,494.0,494.0,740.0,1.0,2.0
397627,it_3,1.0,5.0,80.0,di,152.0,152.0,152.0,1.0,1.0
